Index,AVIF,PNG
0452,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/drapion.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/drapion.png
0453,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/croagunk.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/croagunk.png
0454,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/toxicroak.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/toxicroak.png
0455,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/carnivine.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/carnivine.png
0456,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/finneon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/finneon.png
0457,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lumineon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lumineon.png
0458,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mantyke.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/mantyke.png
0459,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/snover.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/snover.png
0460,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/abomasnow.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/abomasnow.png
0460,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/abomasnow-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/abomasnow-mega.png
0461,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/weavile.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/weavile.png
0462,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/magnezone.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/magnezone.png
0463,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lickilicky.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lickilicky.png
0464,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rhyperior.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rhyperior.png
0465,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tangrowth.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/tangrowth.png
0466,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/electivire.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/electivire.png
0467,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/magmortar.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/magmortar.png
0468,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/togekiss.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/togekiss.png
0469,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/yanmega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/yanmega.png
0470,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/leafeon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/leafeon.png
0471,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/glaceon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/glaceon.png
0472,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gliscor.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gliscor.png
0473,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mamoswine.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/mamoswine.png
0474,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/porygon-z.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon-z.png
0475,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gallade.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gallade.png
0475,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gallade-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gallade-mega.png
0476,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/probopass.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/probopass.png
0477,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dusknoir.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/dusknoir.png
0478,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/froslass.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/froslass.png
0479,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rotom.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom.png
0479,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rotom-heat.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-heat.png
0479,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rotom-wash.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-wash.png
0479,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rotom-frost.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-frost.png
0479,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rotom-fan.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-fan.png
0479,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rotom-mow.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-mow.png
0480,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/uxie.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/uxie.png
0481,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mesprit.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/mesprit.png
0482,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/azelf.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/azelf.png
0483,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dialga.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga.png
0483,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dialga-origin.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga-origin.png
0484,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/palkia.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia.png
0484,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/palkia-origin.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia-origin.png
0485,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/heatran.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/heatran.png
0486,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/regigigas.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/regigigas.png
0487,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/giratina-altered.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/giratina-altered.png
0487,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/giratina-origin.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/giratina-origin.png
0488,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cresselia.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cresselia.png
0489,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/phione.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/phione.png
0490,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/manaphy.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/manaphy.png
0491,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darkrai.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/darkrai.png
0492,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/shaymin-land.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/shaymin-land.png
0492,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/shaymin-sky.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/shaymin-sky.png
0493,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/arceus.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/arceus.png
0494,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/victini.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/victini.png
0495,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/snivy.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/snivy.png
0496,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/servine.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/servine.png
0497,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/serperior.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/serperior.png
0498,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tepig.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/tepig.png
0499,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pignite.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/pignite.png
0500,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/emboar.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/emboar.png
0501,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/oshawott.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/oshawott.png
0502,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dewott.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/dewott.png
0503,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/samurott.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott.png
0503,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/samurott-hisuian.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott-hisuian.png
0504,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/patrat.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/patrat.png
0505,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/watchog.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/watchog.png
0506,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lillipup.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lillipup.png
0507,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/herdier.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/herdier.png
0508,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/stoutland.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/stoutland.png
0509,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/purrloin.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/purrloin.png
0510,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/liepard.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/liepard.png
0511,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pansage.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/pansage.png
0512,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/simisage.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/simisage.png
0513,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pansear.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/pansear.png
0514,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/simisear.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/simisear.png
0515,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/panpour.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/panpour.png
0516,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/simipour.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/simipour.png
0517,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/munna.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/munna.png
0518,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/musharna.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/musharna.png
0519,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pidove.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/pidove.png
0520,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tranquill.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/tranquill.png
0521,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/unfezant.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/unfezant.png
0522,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/blitzle.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/blitzle.png
0523,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zebstrika.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/zebstrika.png
0524,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/roggenrola.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/roggenrola.png
0525,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/boldore.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/boldore.png
0526,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gigalith.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gigalith.png
0527,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/woobat.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/woobat.png
0528,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/swoobat.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/swoobat.png
0529,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/drilbur.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/drilbur.png
0530,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/excadrill.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/excadrill.png
0531,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/audino.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/audino.png
0531,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/audino-mega.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/audino-mega.png
0532,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/timburr.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/timburr.png
0533,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gurdurr.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gurdurr.png
0534,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/conkeldurr.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/conkeldurr.png
0535,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tympole.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/tympole.png
0536,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/palpitoad.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/palpitoad.png
0537,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/seismitoad.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/seismitoad.png
0538,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/throh.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/throh.png
0539,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sawk.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sawk.png
0540,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sewaddle.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sewaddle.png
0541,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/swadloon.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/swadloon.png
0542,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/leavanny.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/leavanny.png
0543,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/venipede.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/venipede.png
0544,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/whirlipede.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/whirlipede.png
0545,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/scolipede.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/scolipede.png
0546,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cottonee.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cottonee.png
0547,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/whimsicott.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/whimsicott.png
0548,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/petilil.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/petilil.png
0549,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lilligant.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant.png
0549,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lilligant-hisuian.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant-hisuian.png
0550,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/basculin-red-striped.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-red-striped.png
0550,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/basculin-blue-striped.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-blue-striped.png
0550,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/basculin-white-striped.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-white-striped.png
0551,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sandile.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sandile.png
0552,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/krokorok.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/krokorok.png
0553,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/krookodile.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/krookodile.png
0554,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darumaka.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/darumaka.png
0554,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darumaka-galarian.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/darumaka-galarian.png
0555,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darmanitan-standard.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-standard.png
0555,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darmanitan-zen.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-zen.png
0555,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darmanitan-galarian-standard.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-standard.png
0555,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darmanitan-galarian-zen.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-zen.png
0556,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/maractus.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/maractus.png
0557,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dwebble.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/dwebble.png
0558,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/crustle.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/crustle.png
0559,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/scraggy.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/scraggy.png
0560,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/scrafty.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/scrafty.png
0561,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sigilyph.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sigilyph.png
0562,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/yamask.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask.png
0562,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/yamask-galarian.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask-galarian.png
0563,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cofagrigus.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cofagrigus.png
0564,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tirtouga.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/tirtouga.png
0565,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/carracosta.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/carracosta.png
0566,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/archen.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/archen.png
0567,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/archeops.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/archeops.png
0568,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/trubbish.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/trubbish.png
0569,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/garbodor.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/garbodor.png
0570,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zorua.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua.png
0570,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zorua-hisuian.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua-hisuian.png
0571,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zoroark.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark.png
0571,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zoroark-hisuian.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark-hisuian.png
0572,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/minccino.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/minccino.png
0573,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cinccino.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cinccino.png
0574,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gothita.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gothita.png
0575,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gothorita.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gothorita.png
0576,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gothitelle.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/gothitelle.png
0577,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/solosis.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/solosis.png
0578,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/duosion.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/duosion.png
0579,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/reuniclus.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/reuniclus.png
0580,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ducklett.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/ducklett.png
0581,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/swanna.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/swanna.png
0582,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/vanillite.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillite.png
0583,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/vanillish.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillish.png
0584,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/vanilluxe.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/vanilluxe.png
0585,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/deerling.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/deerling.png
0586,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sawsbuck.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/sawsbuck.png
0587,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/emolga.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/emolga.png
0588,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/karrablast.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/karrablast.png
0589,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/escavalier.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/escavalier.png
0590,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/foongus.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/foongus.png
0591,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/amoonguss.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/amoonguss.png
0592,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/frillish.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/frillish.png
0593,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/jellicent.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/jellicent.png
0594,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/alomomola.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/alomomola.png
0595,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/joltik.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/joltik.png
0596,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/galvantula.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/galvantula.png
0597,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ferroseed.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/ferroseed.png
0598,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ferrothorn.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/ferrothorn.png
0599,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/klink.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/klink.png
0600,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/klang.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/klang.png
0601,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/klinklang.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/klinklang.png
0602,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tynamo.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/tynamo.png
0603,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/eelektrik.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/eelektrik.png
0604,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/eelektross.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/eelektross.png
0605,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/elgyem.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/elgyem.png
0606,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/beheeyem.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/beheeyem.png
0607,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/litwick.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/litwick.png
0608,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lampent.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/lampent.png
0609,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/chandelure.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/chandelure.png
0610,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/axew.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/axew.png
0611,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/fraxure.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/fraxure.png
0612,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/haxorus.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/haxorus.png
0613,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cubchoo.avif,https://img.pokemondb.net/sprites/scarlet-violet/icon/cubchoo.png
